Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,log_app_income,sqr_app_income,log_coapp_income,sqr_coapp_income,log_loan_amt,sqr_loan_amt,Total_Income,Total_Income_log,Total_Income_sqr,Payability,Payability_log,Payability_sqr,Credit_History_Payability,Loan_Status
LP002692,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,2,8.644178203170727,32228329,7.261225091971921,2027776.0,4.605170185988092,10000.0,7101.0,8.867990898182093,50424201.0,7001.0,8.853808274977197,49014001.0,7001.0,1
LP002652,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,2,8.668196064952765,33814225,8.20685642839965,13439556.0,5.739792912179234,96721.0,9481.0,9.15704507491796,89889361.0,9170.0,9.123692565250511,84088900.0,9170.0,0
LP001068,1,1,0,0,0,2799,2253.0,122.0,360.0,1.0,1,7.937017489515454,7834401,7.720017940432244,5076009.0,4.804021044733257,14884.0,5052.0,8.527539483470381,25522704.0,4930.0,8.503094267036737,24304900.0,4930.0,1
LP002524,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,2,8.61830469278465,30603024,8.444192298531748,21603904.0,5.087596335232384,26244.0,10180.0,9.228180290104513,103632400.0,10018.0,9.212138753917563,100360324.0,10018.0,1
LP001884,0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,0,7.964155718840937,8271376,7.352441100243583,2433600.0,4.499809670330265,8100.0,4436.0,8.397508348470257,19678096.0,4346.0,8.377011160816375,18887716.0,4346.0,1
LP001978,1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,2,8.294049640102028,16000000,7.824046010856292,6250000.0,4.941642422609304,19600.0,6500.0,8.779557455883728,42250000.0,6360.0,8.757783656334167,40449600.0,6360.0,1
LP002053,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,8.376090350438238,18852964,5.241747015059643,35721.0,4.820281565605037,15376.0,4531.0,8.418697944667139,20529961.0,4407.0,8.390949464841986,19421649.0,4407.0,1
LP002175,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,0,8.465899897028686,22562500,7.75491027202143,5442889.0,4.867534450455582,16900.0,7083.0,8.865452825753623,50168889.0,6953.0,8.846928500099018,48344209.0,6953.0,1
LP002487,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,2,8.011355109161286,9090225,7.690743163541872,4787344.0,5.030437921392435,23409.0,5203.0,8.556990661290303,27071209.0,5050.0,8.527143522269405,25502500.0,5050.0,1
LP001936,1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,2,8.031060180240619,9455625,7.789868559054706,5837056.0,4.9344739331306915,19321.0,5491.0,8.610865667278873,30151081.0,5352.0,8.585225601808064,28643904.0,5352.0,1
LP002398,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1,7.563200592358071,3709476,7.523481312573497,3426201.0,3.912023005428146,2500.0,3777.0,8.236685322712457,14265729.0,3727.0,8.223358899479258,13890529.0,3727.0,1
LP001343,1,1,0,0,0,1759,3541.0,131.0,360.0,1.0,1,7.472500744737558,3094081,8.172164452111904,12538681.0,4.875197323201151,17161.0,5300.0,8.575462099540212,28090000.0,5169.0,8.550434525196039,26718561.0,5169.0,1
LP001519,0,0,0,0,0,10000,1666.0,225.0,360.0,1.0,2,9.210340371976184,100000000,7.418180822726788,2775556.0,5.41610040220442,50625.0,11666.0,9.364433907313582,136095556.0,11441.0,9.344958673700944,130896481.0,11441.0,0
LP001640,1,1,0,0,1,39147,4750.0,120.0,360.0,1.0,1,10.575079070130357,1532487609,8.465899897028686,22562500.0,4.787491742782046,14400.0,43897.0,10.689601259598334,1926946609.0,43777.0,10.686863844288563,1916425729.0,43777.0,1
LP001903,1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,8.292298107063221,15944049,8.09376775793108,10719076.0,5.332718793265369,42849.0,7267.0,8.891098830616636,52809289.0,7060.0,8.862200330487287,49843600.0,7060.0,1
LP002767,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,2,7.92588031673756,7661824,7.575584651557793,3802500.0,5.043425116919247,24025.0,4718.0,8.45914025996762,22259524.0,4563.0,8.425735580927402,20820969.0,4563.0,1
LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,7.9817332866918855,8567329,7.785305182539862,5784025.0,4.709530201312334,12321.0,5332.0,8.5814816812986,28430224.0,5221.0,8.560444233410552,27258841.0,5221.0,1
LP002912,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,2,8.36240897761537,18344089,8.006367567650246,9000000.0,5.147494476813453,29584.0,7283.0,8.893298144217916,53042089.0,7111.0,8.869398159883518,50566321.0,7111.0,0
LP002429,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,2,8.150756470275551,12013156,7.098375638590786,1464100.0,4.867534450455582,16900.0,4676.0,8.450198322591959,21864976.0,4546.0,8.422003004412488,20666116.0,4546.0,1
LP001674,1,1,1,1,0,2600,2500.0,90.0,360.0,1.0,1,7.8632667240095735,6760000,7.824046010856292,6250000.0,4.499809670330265,8100.0,5100.0,8.536995818712418,26010000.0,5010.0,8.51919119407891,25100100.0,5010.0,1
LP001925,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,7.8632667240095735,6760000,7.448333860897476,2948089.0,4.59511985013459,9801.0,4317.0,8.370315995555478,18636489.0,4218.0,8.34711636103872,17791524.0,4218.0,0
LP001859,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,2,9.594445640962938,215590489,7.649692623711514,4410000.0,5.717027701406222,92416.0,16783.0,9.72812174830818,281669089.0,16479.0,9.70984212201073,271557441.0,16479.0,0
LP001798,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,2,8.66888370465667,33860761,8.517193191416238,25000000.0,4.787491742782046,14400.0,10819.0,9.289059126687574,117050761.0,10699.0,9.277905558138606,114468601.0,10699.0,1
LP001024,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,0,8.070906088787819,10240000,6.551080335043404,490000.0,4.248495242049359,4900.0,3900.0,8.268731832117737,15210000.0,3830.0,8.250620082174692,14668900.0,3830.0,1
LP002739,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,2,7.978310969867722,8508889,6.284134161070802,287296.0,4.189654742026425,4356.0,3453.0,8.146998697389993,11923209.0,3387.0,8.127699852817772,11471769.0,3387.0,0
LP002408,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,8.205218426395412,13395600,8.529911963824013,25644096.0,5.231108616854587,34969.0,8724.0,9.07383312732152,76108176.0,8537.0,9.052164937010307,72880369.0,8537.0,1
LP001006,1,1,0,1,0,2583,2358.0,120.0,360.0,1.0,0,7.8567067930958405,6671889,7.765569081097317,5560164.0,4.787491742782046,14400.0,4941.0,8.50532301884575,24413481.0,4821.0,8.480736654405622,23242041.0,4821.0,1
LP001824,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,7.966239776559467,8305924,7.519149957669823,3396649.0,4.812184355372417,15129.0,4725.0,8.460622839927844,22325625.0,4602.0,8.434246270595311,21178404.0,4602.0,1
LP001594,1,1,0,0,0,5708,5625.0,187.0,360.0,1.0,1,8.649623978596727,32581264,8.63497622707262,31640625.0,5.231108616854587,34969.0,11333.0,9.335474102732949,128436889.0,11146.0,9.318835968129482,124233316.0,11146.0,1
LP001491,1,1,2,0,1,3316,3500.0,88.0,360.0,1.0,0,8.106514516255185,10995856,8.160518247477505,12250000.0,4.477336814478207,7744.0,6816.0,8.827028068509152,46457856.0,6728.0,8.814033201652784,45265984.0,6728.0,1
LP002448,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,2,8.280964400553373,15586704,7.457609289715606,3003289.0,5.003946305945459,22201.0,5681.0,8.644882552557126,32273761.0,5532.0,8.61830469278465,30603024.0,0.0,0
LP002335,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,7.67275789664251,4618201,8.082402253926244,10478169.0,5.181783550292085,31684.0,5386.0,8.591558273371545,29008996.0,5208.0,8.557951183888406,27123264.0,0.0,0
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0,4826.0,0
LP002789,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,2,8.186742787113518,12909649,8.358431899031295,18198756.0,4.882801922586371,17424.0,7859.0,8.969414650866176,61763881.0,7727.0,8.952475967933584,59706529.0,0.0,0
LP002487,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,2,8.011355109161286,9090225,7.690743163541872,4787344.0,5.030437921392435,23409.0,5203.0,8.556990661290303,27071209.0,5050.0,8.527143522269405,25502500.0,5050.0,1
LP002706,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1,8.572627898304338,27931225,7.265429723253953,2044900.0,5.081404364984463,25921.0,6715.0,8.812099108957337,45091225.0,6554.0,8.787830829258759,42954916.0,0.0,1
LP002693,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,2,8.980675603671708,63170704,8.8771028978649,51351556.0,6.173786103901937,230400.0,15114.0,9.623376745580666,228432996.0,14634.0,9.591102867443976,214153956.0,14634.0,1
LP002755,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,0,7.713784616598755,5013121,7.8336002236611035,6370576.0,4.852030263919617,16384.0,4763.0,8.46863300080086,22686169.0,4635.0,8.441391477999955,21483225.0,4635.0,1
LP002097,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,0,8.385716828627851,19219456,7.491645473605133,3214849.0,4.762173934797756,13689.0,6177.0,8.728587995695898,38155329.0,6060.0,8.70946507906336,36723600.0,6060.0,1
LP001824,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,7.966239776559467,8305924,7.519149957669823,3396649.0,4.812184355372417,15129.0,4725.0,8.460622839927844,22325625.0,4602.0,8.434246270595311,21178404.0,4602.0,1
LP001310,1,1,0,0,0,5695,4167.0,175.0,360.0,1.0,1,8.647343875881283,32433025,8.334951631422454,17363889.0,5.1647859739235145,30625.0,9862.0,9.196444266784072,97259044.0,9687.0,9.178540059426386,93837969.0,9687.0,1
LP001603,1,1,0,1,1,4344,736.0,87.0,360.0,1.0,1,8.37655086161377,18870336,6.601230118728877,541696.0,4.465908118654584,7569.0,5080.0,8.533066540572527,25806400.0,4993.0,8.51579221050061,24930049.0,4993.0,0
LP001666,1,0,0,0,0,8333,3750.0,187.0,360.0,1.0,2,9.027978814382207,69438889,8.229511118964457,14062500.0,5.231108616854587,34969.0,12083.0,9.399554785027307,145998889.0,11896.0,9.383957488139991,141514816.0,11896.0,1
LP001892,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,2,7.949091499830517,8025889,7.526717561352706,3448449.0,4.836281906951478,15876.0,4690.0,8.453187861440325,21996100.0,4564.0,8.425954710981966,20830096.0,4564.0,1
LP001594,1,1,0,0,0,5708,5625.0,187.0,360.0,1.0,1,8.649623978596727,32581264,8.63497622707262,31640625.0,5.231108616854587,34969.0,11333.0,9.335474102732949,128436889.0,11146.0,9.318835968129482,124233316.0,11146.0,1
LP002191,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,2,9.889895599016661,389272900,8.569026340056254,27730756.0,6.345636360828596,324900.0,24996.0,10.126471091048971,624800016.0,24426.0,10.103403417731034,596629476.0,24426.0,0
LP002332,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,2,7.720017940432244,5076009,7.617267813628347,4133089.0,4.700480365792417,12100.0,4286.0,8.363109176033522,18369796.0,4176.0,8.337109129562474,17438976.0,4176.0,1
LP001018,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,0,8.295548516225763,16048036,7.330405211844402,2328676.0,5.123963979403259,28224.0,5532.0,8.61830469278465,30603024.0,5364.0,8.587465244401569,28772496.0,5364.0,1
LP002051,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,7.783224016336037,5760000,7.681099001536359,4695889.0,4.74493212836325,13225.0,4567.0,8.426611813185,20857489.0,4452.0,8.401108712395436,19820304.0,4452.0,1
LP001473,1,0,0,0,0,2014,1929.0,74.0,360.0,1.0,0,7.607878073278507,4056196,7.564757012905729,3721041.0,4.30406509320417,5476.0,3943.0,8.279697133877628,15547249.0,3869.0,8.260751354700513,14969161.0,3869.0,1
LP002804,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1,8.338066525518801,17472400,7.743269700829004,5317636.0,5.204006687076795,33124.0,6486.0,8.777401286867264,42068196.0,6304.0,8.748939631537715,39740416.0,6304.0,1
LP001868,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,7.630461261783627,4243600,7.700295203420117,4879681.0,4.897839799950911,17956.0,4269.0,8.359134886757962,18224361.0,4135.0,8.327242607457793,17098225.0,4135.0,1
LP002369,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,2,7.979338895262328,8526400,2.780060789187662,259.8544270816007,4.465908118654584,7569.0,2936.12000084,7.984844261119869,8620800.659332681,2849.12000084,7.954765453947832,8117484.779186523,2849.12000084,1
LP002868,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,0,8.058010800802085,9979281,6.133398042996649,212521.0,4.68213122712422,11664.0,3620.0,8.194229304819817,13104400.0,3512.0,8.163940954755008,12334144.0,3512.0,1
LP001404,0,1,0,0,0,3167,2283.0,154.0,360.0,1.0,1,8.06054004653864,10029889,7.733245646529795,5212089.0,5.0369526024136295,23716.0,5450.0,8.60337088765729,29702500.0,5296.0,8.574707097616844,28047616.0,5296.0,1
LP002537,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1,7.641564441260972,4338889,8.055157731819678,9922500.0,4.852030263919617,16384.0,5233.0,8.562740006372207,27384289.0,5105.0,8.537975730598767,26061025.0,5105.0,1
LP001917,0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,0,7.501634457883413,3279721,7.418180822726788,2775556.0,3.9889840465642745,2916.0,3477.0,8.153925132007862,12089529.0,3423.0,8.138272638530186,11716929.0,3423.0,1
LP002640,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1,8.71028982137815,36784225,7.602900462204755,4016016.0,5.521460917862246,62500.0,8069.0,8.995784837848506,65108761.0,7819.0,8.964311948124514,61136761.0,7819.0,1
LP001003,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,2,8.430109084509125,21003889,7.318539548567902,2274064.0,4.852030263919617,16384.0,6091.0,8.714567550836485,37100281.0,5963.0,8.693328989123106,35557369.0,5963.0,0
LP002287,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,7.313220387090301,2250000,7.495541943884256,3240000.0,4.634728988229636,10609.0,3300.0,8.101677747454572,10890000.0,3197.0,8.069968149059841,10220809.0,0.0,0
LP002369,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,2,7.979338895262328,8526400,2.780060789187662,259.8544270816007,4.465908118654584,7569.0,2936.12000084,7.984844261119869,8620800.659332681,2849.12000084,7.954765453947832,8117484.779186523,2849.12000084,1
LP001610,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1,8.615408238913192,30426256,9.332558004700433,127690000.0,6.20455776256869,245025.0,16816.0,9.730086093116732,282777856.0,16321.0,9.700207901150696,266375041.0,0.0,0
LP002602,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,2,8.745602852402946,39476089,8.392989587956931,19501056.0,5.342334251964811,43681.0,10699.0,9.277905558138606,114468601.0,10490.0,9.258177701390343,110040100.0,0.0,0
LP002160,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,8.550047528287184,26697889,8.06054004653864,10029889.0,5.298317366548036,40000.0,8334.0,9.0280988119824,69455556.0,8134.0,9.00380808646717,66161956.0,8134.0,1
LP001327,0,1,0,0,0,2484,2302.0,137.0,360.0,1.0,1,7.81762544305337,6170256,7.741533589281828,5299204.0,4.919980925828125,18769.0,4786.0,8.47345026846832,22905796.0,4649.0,8.444407421690585,21613201.0,4649.0,1
LP001493,1,1,2,1,0,4200,1430.0,129.0,360.0,1.0,2,8.34283980427146,17640000,7.265429723253953,2044900.0,4.859812404361672,16641.0,5630.0,8.635864721133736,31696900.0,5501.0,8.612685172875459,30261001.0,5501.0,0
LP002239,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,7.76046702921342,5503716,7.3777589082278725,2560000.0,4.882801922586371,17424.0,3946.0,8.28045768658256,15570916.0,3814.0,8.246433786160365,14546596.0,3814.0,1
LP002211,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,0,8.479906606630221,23203489,6.827629234502852,851929.0,4.787491742782046,14400.0,5740.0,8.655214489313613,32947600.0,5620.0,8.634086942887738,31584400.0,5620.0,1
LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,7.9817332866918855,8567329,7.785305182539862,5784025.0,4.709530201312334,12321.0,5332.0,8.5814816812986,28430224.0,5221.0,8.560444233410552,27258841.0,5221.0,1
LP001603,1,1,0,1,1,4344,736.0,87.0,360.0,1.0,1,8.37655086161377,18870336,6.601230118728877,541696.0,4.465908118654584,7569.0,5080.0,8.533066540572527,25806400.0,4993.0,8.51579221050061,24930049.0,4993.0,0
LP002082,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,8.668711839055147,33849124,7.67786350067821,4665600.0,5.214935757608986,33856.0,7978.0,8.984443032465352,63648484.0,7794.0,8.961109485898655,60746436.0,7794.0,1
LP002201,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,2,9.140239744296693,86918329,8.971194463184467,61984129.0,5.940171252720432,144400.0,17196.0,9.752432077616172,295702416.0,16816.0,9.730086093116732,282777856.0,16816.0,1
LP001225,1,1,0,0,0,5726,4595.0,258.0,360.0,1.0,1,8.65277248565806,32787076,8.432724034789787,21114025.0,5.552959584921617,66564.0,10321.0,9.241935933565934,106523041.0,10063.0,9.216620609933333,101263969.0,10063.0,0
LP002524,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,2,8.61830469278465,30603024,8.444192298531748,21603904.0,5.087596335232384,26244.0,10180.0,9.228180290104513,103632400.0,10018.0,9.212138753917563,100360324.0,10018.0,1
LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,7.9817332866918855,8567329,7.785305182539862,5784025.0,4.709530201312334,12321.0,5332.0,8.5814816812986,28430224.0,5221.0,8.560444233410552,27258841.0,5221.0,1
LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,0,8.056109659545061,9941409,7.352441100243583,2433600.0,4.897839799950911,17956.0,4713.0,8.45807992692373,22212369.0,4579.0,8.429235912657095,20967241.0,4579.0,1
LP002191,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,2,9.889895599016661,389272900,8.569026340056254,27730756.0,6.345636360828596,324900.0,24996.0,10.126471091048971,624800016.0,24426.0,10.103403417731034,596629476.0,24426.0,0
LP001640,1,1,0,0,1,39147,4750.0,120.0,360.0,1.0,1,10.575079070130357,1532487609,8.465899897028686,22562500.0,4.787491742782046,14400.0,43897.0,10.689601259598334,1926946609.0,43777.0,10.686863844288563,1916425729.0,43777.0,1
LP002714,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,7.893198869544609,7177041,7.171656822768514,1695204.0,4.543294782270004,8836.0,3981.0,8.289288323000317,15848361.0,3887.0,8.265392930852224,15108769.0,3887.0,1
LP002652,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,2,8.668196064952765,33814225,8.20685642839965,13439556.0,5.739792912179234,96721.0,9481.0,9.15704507491796,89889361.0,9170.0,9.123692565250511,84088900.0,9170.0,0
LP001245,1,1,2,1,1,1875,1875.0,97.0,360.0,1.0,1,7.536363938404511,3515625,7.536363938404511,3515625.0,4.574710978503383,9409.0,3750.0,8.229511118964457,14062500.0,3653.0,8.203304026795282,13344409.0,3653.0,1
LP001018,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,0,8.295548516225763,16048036,7.330405211844402,2328676.0,5.123963979403259,28224.0,5532.0,8.61830469278465,30603024.0,5364.0,8.587465244401569,28772496.0,5364.0,1
LP001720,1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,8.25582842728183,14822500,6.890609120147166,966289.0,4.605170185988092,10000.0,4833.0,8.483222671845084,23357889.0,4733.0,8.462314529906248,22401289.0,4733.0,1
LP002643,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,0,8.096512917501594,10778089,7.618251097876695,4141225.0,4.997212273764115,21904.0,5318.0,8.578852571802965,28281124.0,5170.0,8.550627967502475,26728900.0,5170.0,1
LP001013,1,1,0,1,0,2333,1516.0,95.0,360.0,1.0,0,7.75491027202143,5442889,7.323830566202317,2298256.0,4.553876891600541,9025.0,3849.0,8.255568653283746,14814801.0,3754.0,8.230577217146454,14092516.0,3754.0,1
LP001859,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,2,9.594445640962938,215590489,7.649692623711514,4410000.0,5.717027701406222,92416.0,16783.0,9.72812174830818,281669089.0,16479.0,9.70984212201073,271557441.0,16479.0,0
LP001900,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,7.919356190660617,7562500,7.518607216815252,3392964.0,4.74493212836325,13225.0,4592.0,8.432070937999402,21086464.0,4477.0,8.406708458240965,20043529.0,4477.0,1
LP001868,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,7.630461261783627,4243600,7.700295203420117,4879681.0,4.897839799950911,17956.0,4269.0,8.359134886757962,18224361.0,4135.0,8.327242607457793,17098225.0,4135.0,1
LP001451,1,1,1,0,1,10513,3850.0,160.0,180.0,0.0,0,9.26036786557583,110523169,8.25582842728183,14822500.0,5.075173815233827,25600.0,14363.0,9.572410734431823,206295769.0,14203.0,9.561208488881128,201725209.0,0.0,0
LP002143,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,7.792761720816526,5870929,6.22455842927536,255025.0,4.867534450455582,16900.0,2928.0,7.982074875081202,8573184.0,2798.0,7.936660155225426,7828804.0,2798.0,1
LP001925,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,7.8632667240095735,6760000,7.448333860897476,2948089.0,4.59511985013459,9801.0,4317.0,8.370315995555478,18636489.0,4218.0,8.34711636103872,17791524.0,4218.0,0
LP002936,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,2,8.258163361537619,14891881,8.101677747454572,10890000.0,4.955827057601261,20164.0,7159.0,8.876125585396185,51251281.0,7017.0,8.85609105525229,49238289.0,7017.0,1
LP002877,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,2,7.485491608030754,3175524,7.710653323501202,4981824.0,4.672828834461906,11449.0,4014.0,8.297543529356284,16112196.0,3907.0,8.27052509505507,15264649.0,3907.0,1
LP001029,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,2,7.52456122628536,3433609,7.951559331155252,8065600.0,4.736198448394496,12996.0,4693.0,8.453827315794417,22024249.0,4579.0,8.429235912657095,20967241.0,4579.0,0
LP002820,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,2,8.686598356276965,35081929,7.627544390488503,4218916.0,5.351858133476067,44521.0,7977.0,8.984317679911129,63632529.0,7766.0,8.957510510291613,60310756.0,7766.0,1
LP002789,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,2,8.186742787113518,12909649,8.358431899031295,18198756.0,4.882801922586371,17424.0,7859.0,8.969414650866176,61763881.0,7727.0,8.952475967933584,59706529.0,0.0,0
LP002714,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,7.893198869544609,7177041,7.171656822768514,1695204.0,4.543294782270004,8836.0,3981.0,8.289288323000317,15848361.0,3887.0,8.265392930852224,15108769.0,3887.0,1
LP002974,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,2,8.080856419640986,10445824,7.575584651557793,3802500.0,4.68213122712422,11664.0,5182.0,8.552946361122055,26853124.0,5074.0,8.531884740159228,25745476.0,5074.0,1
LP002053,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,8.376090350438238,18852964,5.241747015059643,35721.0,4.820281565605037,15376.0,4531.0,8.418697944667139,20529961.0,4407.0,8.390949464841986,19421649.0,4407.0,1
LP002205,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,0,8.026823576217629,9375844,7.594381242551817,3948169.0,4.709530201312334,12321.0,5049.0,8.526945482858915,25492401.0,4938.0,8.504715669905124,24383844.0,0.0,0
LP002515,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1,8.146129510025405,11902500,7.639642287858013,4322241.0,5.087596335232384,26244.0,5529.0,8.617762246337932,30569841.0,5367.0,8.588024372176829,28804689.0,5367.0,1
LP001003,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,2,8.430109084509125,21003889,7.318539548567902,2274064.0,4.852030263919617,16384.0,6091.0,8.714567550836485,37100281.0,5963.0,8.693328989123106,35557369.0,5963.0,0
LP001904,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,0,8.04012466444838,9628609,7.170119543449628,1690000.0,4.382026634673881,6400.0,4403.0,8.390041405755754,19386409.0,4323.0,8.371704884667631,18688329.0,4323.0,1
LP001030,1,1,2,0,0,1299,1086.0,17.0,120.0,1.0,0,7.1693500166706,1687401,6.990256500493881,1179396.0,2.833213344056216,289.0,2385.0,7.776954403322442,5688225.0,2368.0,7.769800996003896,5607424.0,2368.0,1
LP001994,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,0,7.783224016336037,5760000,7.529943370601589,3470769.0,4.6443908991413725,10816.0,4263.0,8.35772841676521,18173169.0,4159.0,8.33302993974291,17297281.0,0.0,0
LP002961,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1,8.131530710604252,11560000,7.824046010856292,6250000.0,5.153291594497779,29929.0,5900.0,8.68270762989381,34810000.0,5727.0,8.652947112393857,32798529.0,5727.0,1
LP002788,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,0,7.805474625270857,6022116,7.75491027202143,5442889.0,5.198497031265826,32761.0,4787.0,8.473659189392508,22915369.0,4606.0,8.43511508038063,21215236.0,0.0,0
LP001518,1,1,1,0,0,1538,1425.0,30.0,360.0,1.0,0,7.338238150065589,2365444,7.261927092702751,2030625.0,3.4011973816621555,900.0,2963.0,7.993957547573565,8779369.0,2933.0,7.983781068977451,8602489.0,2933.0,1
LP001228,1,0,0,1,0,3200,2254.0,126.0,180.0,0.0,0,8.070906088787819,10240000,7.720461694599722,5080516.0,4.836281906951478,15876.0,5454.0,8.604104563405533,29746116.0,5328.0,8.580731212220226,28387584.0,0.0,0
LP002961,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1,8.131530710604252,11560000,7.824046010856292,6250000.0,5.153291594497779,29929.0,5900.0,8.68270762989381,34810000.0,5727.0,8.652947112393857,32798529.0,5727.0,1
LP001431,0,0,0,0,0,2137,8980.0,137.0,360.0,0.0,1,7.667158255319148,4566769,9.102755161296246,80640400.0,4.919980925828125,18769.0,11117.0,9.316230747233615,123587689.0,10980.0,9.30383071506352,120560400.0,0.0,1
LP002868,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,0,8.058010800802085,9979281,6.133398042996649,212521.0,4.68213122712422,11664.0,3620.0,8.194229304819817,13104400.0,3512.0,8.163940954755008,12334144.0,3512.0,1
LP002467,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,0,8.218247926685745,13749264,7.851271997109883,6599761.0,5.153291594497779,29929.0,6277.0,8.744647438317532,39400729.0,6104.0,8.716699572964293,37258816.0,6104.0,0
LP001316,1,1,0,0,0,2958,2900.0,131.0,360.0,1.0,1,7.992268643270745,8749764,7.9724660159745655,8410000.0,4.875197323201151,17161.0,5858.0,8.675563527387679,34316164.0,5727.0,8.652947112393857,32798529.0,5727.0,1
